95603,22.3011808027778,114.179032694444,3.357
95604,22.3011618027778,114.179008705556,3.358
95605,22.301138725,114.178978763889,3.358
95606,22.3011164944444,114.178949258333,3.359
95607,22.3010915222222,114.178921305556,3.371
95608,22.3010587111111,114.178903655556,3.351
95609,22.301021975,114.178907955556,3.31
95610,22.3009902805556,114.178933772222,3.279
95611,22.3009601,114.178968313889,3.24
95612,22.3009244,114.179005591667,3.212
95613,22.3008807138889,114.179045041667,3.199
95614,22.300829575,114.179085236111,3.17
95615,22.3007742333333,114.179129116667,3.154
95616,22.3007169138889,114.179179363889,3.143
95617,22.3006575944444,114.179235575,3.135
95618,22.3005951194444,114.179295008333,3.119
95619,22.3005302027778,114.179357211111,3.102
95620,22.3004634166667,114.179420594444,3.109
95621,22.300396625,114.179484075,3.079
95622,22.3003303888889,114.179545808333,3.077
95623,22.3002658833333,114.179606575,3.081
95624,22.3002035388889,114.179666258333,3.086
95625,22.3001473666667,114.179719291667,3.108
95626,22.3001048666667,114.179759747222,3.107
95627,22.3000790944444,114.179783877778,3.124
95628,22.3000704083333,114.179792055556,3.139
95629,22.3000702916667,114.179792258333,3.158
95630,22.3000703666667,114.179792258333,3.179
95631,22.3000704194444,114.179792258333,3.199
95632,22.3000704527778,114.179792261111,3.22
95633,22.3000704222222,114.179792269444,3.224
95634,22.3000704166667,114.179792269444,3.225
95635,22.3000704166667,114.179792269444,3.224
95636,22.3000704166667,114.179792269444,3.223
95637,22.3000704166667,114.179792269444,3.222
95638,22.3000704166667,114.179792269444,3.22
95639,22.3000704166667,114.179792269444,3.219
95640,22.3000704166667,114.179792269444,3.217
95641,22.3000704166667,114.179792269444,3.216
95642,22.3000704166667,114.179792269444,3.214
95643,22.3000704166667,114.179792269444,3.213
95644,22.3000704166667,114.179792269444,3.211
95645,22.3000704166667,114.179792269444,3.21
95646,22.3000704166667,114.179792269444,3.208
95647,22.3000704166667,114.179792269444,3.206
95648,22.3000704166667,114.179792269444,3.205
95649,22.3000704166667,114.179792269444,3.203
95650,22.3000704166667,114.179792269444,3.201
95651,22.3000704166667,114.179792269444,3.199
95652,22.3000704166667,114.179792269444,3.197
95653,22.3000704166667,114.179792269444,3.195
95654,22.3000704166667,114.179792269444,3.193
95655,22.3000704166667,114.179792269444,3.191
95656,22.3000704166667,114.179792269444,3.189
95657,22.3000704138889,114.179792269444,3.188
95658,22.3000703972222,114.179792286111,3.191
95659,22.3000703972222,114.179792308333,3.331
95660,22.3000703972222,114.179792330556,3.415
95661,22.3000703972222,114.179792355556,3.46
95662,22.3000703833333,114.179792397222,3.483
95663,22.3000699611111,114.179792822222,3.487
95664,22.3000670833333,114.179795488889,3.486
95665,22.3000605388889,114.179801511111,3.479
95666,22.3000492555556,114.179811888889,3.474
95667,22.3000369027778,114.179822963889,3.464
95668,22.3000260333333,114.179831972222,3.456
95669,22.3000202361111,114.179836494444,3.445
95670,22.3000190277778,114.179837475,3.431
95671,22.3000189222222,114.179837638889,3.412
95672,22.3000164833333,114.179839508333,3.394
95673,22.3000102861111,114.179843683333,3.371
95674,22.2999930888889,114.179851244444,3.363
95675,22.2999639916667,114.179851913889,3.383
95676,22.2999279861111,114.179837227778,3.377
95677,22.2998924,114.179805944444,3.309
95678,22.2998587888889,114.179763169444,3.231
95679,22.2998227472222,114.1797129,3.179
95680,22.2997824555556,114.179657108333,3.132
95681,22.2997371944444,114.179598272222,3.085
95682,22.2996875305556,114.179535875,3.069
95683,22.2996343194444,114.179469502778,3.036
95684,22.2995779583333,114.179400586111,3.001
95685,22.2995200333333,114.179331322222,2.958
95686,22.2994625611111,114.179263783333,2.909
95687,22.2994073305556,114.179198494444,2.853
95688,22.2993539666667,114.179135266667,2.795
95689,22.2993016777778,114.179073394444,2.745
